work_id	person_id	title	subtitle	author	path
46657	001256	アーニイ・パイルの前に立ちて		小林一三	cards/001256/files/46657_txt_29246/46657_txt_29246.txt
46658	001257	スリーピー・ホローの伝説	故ディードリッヒ・ニッカボッカーの遺稿より ワシントン・アーヴィング　Washington Irving	吉田甲子太郎訳	cards/001257/files/46658_ruby_44679/46658_ruby_44679.txt
46659	000006	エスペラントの話		二葉亭四迷	cards/000006/files/46659_ruby_25028/46659_ruby_25028.txt
46660	000308	緑衣の女		松本泰	cards/000308/files/46660_ruby_27796/46660_ruby_27796.txt
46661	000262	「心理試験」序		小酒井不木	cards/000262/files/46661_ruby_28036/46661_ruby_28036.txt
46662	000262	外務大臣の死		小酒井不木	cards/000262/files/46662_ruby_28037/46662_ruby_28037.txt
46663	000262	国枝史郎氏の人物と作品		小酒井不木	cards/000262/files/46663_ruby_28038/46663_ruby_28038.txt
46664	000262	ヂュパンとカリング		小酒井不木	cards/000262/files/46664_ruby_28039/46664_ruby_28039.txt
46665	000262	二重人格者		小酒井不木	cards/000262/files/46665_ruby_28040/46665_ruby_28040.txt
46666	000262	ポオとルヴェル		小酒井不木	cards/000262/files/46666_ruby_28041/46666_ruby_28041.txt
46667	000262	歴史的探偵小説の興味		小酒井不木	cards/000262/files/46667_ruby_28042/46667_ruby_28042.txt
46668	000296	改暦辨		福澤諭吉	cards/000296/files/46668_ruby_66673/46668_ruby_66673.txt
46669	001168	智恵子抄		高村光太郎	cards/001168/files/46669_ruby_25674/46669_ruby_25674.txt
46670	000326	麻酔剤	モーリス・ルヴェル　Maurice Level	田中早苗訳	cards/000326/files/46670_ruby_28599/46670_ruby_28599.txt
46671	000526	山遊び		木下利玄	cards/000526/files/46671_ruby_39114/46671_ruby_39114.txt
46672	000879	大導寺信輔の半生	―或精神的風景画―	芥川龍之介	cards/000879/files/46672_ruby_34129/46672_ruby_34129.txt
46675	000262	誤った鑑定		小酒井不木	cards/000262/files/46675_ruby_28043/46675_ruby_28043.txt
46676	000262	安死術		小酒井不木	cards/000262/files/46676_ruby_28044/46676_ruby_28044.txt
46677	000262	恐ろしき贈物		小酒井不木	cards/000262/files/46677_ruby_28045/46677_ruby_28045.txt
46678	000262	怪談綺談		小酒井不木	cards/000262/files/46678_ruby_28046/46678_ruby_28046.txt
46679	000262	稀有の犯罪		小酒井不木	cards/000262/files/46679_ruby_28047/46679_ruby_28047.txt
46680	000262	体格検査		小酒井不木	cards/000262/files/46680_ruby_28048/46680_ruby_28048.txt
46681	000262	被尾行者		小酒井不木	cards/000262/files/46681_ruby_28049/46681_ruby_28049.txt
46682	000262	変な恋		小酒井不木	cards/000262/files/46682_ruby_28050/46682_ruby_28050.txt
46683	000262	「マリー・ロオジェ事件」の研究		小酒井不木	cards/000262/files/46683_ruby_27988/46683_ruby_27988.txt
46684	000296	学問の独立		福沢諭吉	cards/000296/files/46684_ruby_26314/46684_ruby_26314.txt
46685	000296	経世の学、また講究すべし		福沢諭吉	cards/000296/files/46685_ruby_24921/46685_ruby_24921.txt
46686	000296	物理学の要用		福沢諭吉	cards/000296/files/46686_ruby_24922/46686_ruby_24922.txt
46687	001261	おせん		邦枝完二	cards/001261/files/46687_ruby_26552/46687_ruby_26552.txt
46689	000096	犬のいたずら		夢野久作	cards/000096/files/46689_ruby_27631/46689_ruby_27631.txt
46690	000096	犬の王様		夢野久作	cards/000096/files/46690_ruby_27632/46690_ruby_27632.txt
46691	000096	恐ろしい東京		夢野久作	cards/000096/files/46691_ruby_27661/46691_ruby_27661.txt
46692	000096	お茶の湯満腹談		夢野久作	cards/000096/files/46692_ruby_27662/46692_ruby_27662.txt
46693	000096	怪青年モセイ		夢野久作	cards/000096/files/46693_ruby_27663/46693_ruby_27663.txt
46694	000096	きのこ会議		夢野久作	cards/000096/files/46694_ruby_27636/46694_ruby_27636.txt
46695	000096	「生活」＋「戦争」＋「競技」÷０＝能		夢野久作	cards/000096/files/46695_ruby_27665/46695_ruby_27665.txt
46696	000096	ざんげの塔		夢野久作	cards/000096/files/46696_ruby_27664/46696_ruby_27664.txt
46697	000096	線路		夢野久作	cards/000096/files/46697_ruby_27666/46697_ruby_27666.txt
46698	000096	塵		夢野久作	cards/000096/files/46698_ruby_27667/46698_ruby_27667.txt
46699	000096	道成寺不見記		夢野久作	cards/000096/files/46699_ruby_27668/46699_ruby_27668.txt
46700	000096	寝ぼけ		夢野久作	cards/000096/files/46700_ruby_27654/46700_ruby_27654.txt
46701	000096	呑仙士		夢野久作	cards/000096/files/46701_ruby_27669/46701_ruby_27669.txt
46702	000096	働く町		夢野久作	cards/000096/files/46702_ruby_27642/46702_ruby_27642.txt
46703	000096	古い日記の中から		夢野久作	cards/000096/files/46703_txt_27671/46703_txt_27671.txt
46704	000096	豚と猪		夢野久作	cards/000096/files/46704_txt_27644/46704_txt_27644.txt
46705	000096	実さんの精神分析		夢野久作	cards/000096/files/46705_ruby_27672/46705_ruby_27672.txt
46706	000096	鵙征伐		夢野久作	cards/000096/files/46706_ruby_27657/46706_ruby_27657.txt
46707	000096	雪子さんの泥棒よけ		夢野久作	cards/000096/files/46707_txt_27660/46707_txt_27660.txt
46708	000096	良心・第一義		夢野久作	cards/000096/files/46708_txt_27673/46708_txt_27673.txt
46709	000096	キャラメルと飴玉		夢野久作	cards/000096/files/46709_ruby_27637/46709_ruby_27637.txt
46710	000096	キューピー		夢野久作	cards/000096/files/46710_ruby_27638/46710_ruby_27638.txt
46711	000096	ビール会社征伐		夢野久作	cards/000096/files/46711_ruby_27670/46711_ruby_27670.txt
46712	000096	犬と人形		夢野久作	cards/000096/files/46712_ruby_27630/46712_ruby_27630.txt
46713	000096	章魚の足		夢野久作	cards/000096/files/46713_ruby_27650/46713_ruby_27650.txt
46714	000096	どろぼう猫		夢野久作	cards/000096/files/46714_ruby_27640/46714_ruby_27640.txt
46715	000096	ドン		夢野久作	cards/000096/files/46715_ruby_27641/46715_ruby_27641.txt
46716	000096	虻のおれい		夢野久作	cards/000096/files/46716_ruby_27628/46716_ruby_27628.txt
46717	000096	医者と病人		夢野久作	cards/000096/files/46717_txt_27629/46717_txt_27629.txt
46718	000096	梅のにおい		夢野久作	cards/000096/files/46718_ruby_27647/46718_ruby_27647.txt
46719	000096	鉛筆のシン		夢野久作	cards/000096/files/46719_txt_27633/46719_txt_27633.txt
46720	000096	お金とピストル		夢野久作	cards/000096/files/46720_ruby_27648/46720_ruby_27648.txt
46721	000096	がちゃがちゃ		夢野久作	cards/000096/files/46721_ruby_27635/46721_ruby_27635.txt
46722	000096	鷹とひらめ		夢野久作	cards/000096/files/46722_txt_27649/46722_txt_27649.txt
46723	000096	狸と与太郎		夢野久作	cards/000096/files/46723_ruby_27651/46723_ruby_27651.txt
46724	000096	電信柱と黒雲		夢野久作	cards/000096/files/46724_txt_27639/46724_txt_27639.txt
46725	000096	人形と狼		夢野久作	cards/000096/files/46725_ruby_27653/46725_ruby_27653.txt
46726	000096	二つの鞄		夢野久作	cards/000096/files/46726_ruby_27643/46726_ruby_27643.txt
46727	000096	二人の男と荷車曳き		夢野久作	cards/000096/files/46727_ruby_27645/46727_ruby_27645.txt
46728	000096	森の神		夢野久作	cards/000096/files/46728_txt_27658/46728_txt_27658.txt
46729	000096	約束		夢野久作	cards/000096/files/46729_txt_27659/46729_txt_27659.txt
46730	000096	ツクツク法師		夢野久作	cards/000096/files/46730_ruby_27652/46730_ruby_27652.txt
46731	000096	蚤と蚊		夢野久作	cards/000096/files/46731_txt_27655/46731_txt_27655.txt
46732	000096	蛇と蛙		夢野久作	cards/000096/files/46732_txt_27646/46732_txt_27646.txt
46733	000096	ペンとインキ		夢野久作	cards/000096/files/46733_txt_27656/46733_txt_27656.txt
46734	000296	教育の目的		福沢諭吉	cards/000296/files/46734_ruby_25781/46734_ruby_25781.txt
46735	001248	泡盛物語		佐藤垢石	cards/001248/files/46735_ruby_25654/46735_ruby_25654.txt
46737	001248	岩魚		佐藤垢石	cards/001248/files/46737_ruby_25655/46737_ruby_25655.txt
46738	001248	烏惠壽毛		佐藤垢石	cards/001248/files/46738_ruby_25656/46738_ruby_25656.txt
46739	001248	越後の闘牛		佐藤垢石	cards/001248/files/46739_ruby_25657/46739_ruby_25657.txt
46740	001248	岡ふぐ談		佐藤垢石	cards/001248/files/46740_ruby_25658/46740_ruby_25658.txt
46741	001248	香熊		佐藤垢石	cards/001248/files/46741_ruby_25659/46741_ruby_25659.txt
46742	001248	熊狩名人		佐藤垢石	cards/001248/files/46742_ruby_25660/46742_ruby_25660.txt
46743	001248	猿ヶ京		佐藤垢石	cards/001248/files/46743_ruby_25661/46743_ruby_25661.txt
46744	001248	支那の狸汁		佐藤垢石	cards/001248/files/46744_ruby_25662/46744_ruby_25662.txt
46745	001248	しゃもじ（杓子）		佐藤垢石	cards/001248/files/46745_ruby_25663/46745_ruby_25663.txt
46746	001248	食指談		佐藤垢石	cards/001248/files/46746_ruby_25665/46746_ruby_25665.txt
46748	001248	純情狸		佐藤垢石	cards/001248/files/46748_ruby_25664/46748_ruby_25664.txt
46749	001248	食べもの		佐藤垢石	cards/001248/files/46749_ruby_25666/46749_ruby_25666.txt
46751	001248	利根川の鮎	（白雲去漁翁在より）	佐藤垢石	cards/001248/files/46751_ruby_57540/46751_ruby_57540.txt
46752	001248	飛沙魚		佐藤垢石	cards/001248/files/46752_ruby_25667/46752_ruby_25667.txt
46753	001248	鯰		佐藤垢石	cards/001248/files/46753_ruby_25668/46753_ruby_25668.txt
46754	001248	入社試験		佐藤垢石	cards/001248/files/46754_txt_25669/46754_txt_25669.txt
46755	001248	魔味洗心		佐藤垢石	cards/001248/files/46755_ruby_25670/46755_ruby_25670.txt
46757	001248	老狸伝		佐藤垢石	cards/001248/files/46757_ruby_25672/46757_ruby_25672.txt
46758	001248	わが童心		佐藤垢石	cards/001248/files/46758_ruby_25673/46758_ruby_25673.txt
46759	001248	ミミズ酒と美女		佐藤垢石	cards/001248/files/46759_ruby_25671/46759_ruby_25671.txt
46760	000270	幕末維新懐古談	大隈綾子刀自の思い出	高村光雲	cards/000270/files/46760_ruby_25170/46760_ruby_25170.txt
46761	000270	幕末維新懐古談	皇居御造営の事、鏡縁、欄間を彫ったはなし	高村光雲	cards/000270/files/46761_ruby_25171/46761_ruby_25171.txt
46762	000270	幕末維新懐古談	葉茶屋の狆のはなし	高村光雲	cards/000270/files/46762_ruby_25172/46762_ruby_25172.txt
46763	000270	幕末維新懐古談	好き狆のモデルを得たはなし	高村光雲	cards/000270/files/46763_ruby_25173/46763_ruby_25173.txt
46764	000270	幕末維新懐古談	四頭の狆を製作したはなし	高村光雲	cards/000270/files/46764_ruby_25174/46764_ruby_25174.txt
46765	001248	『七面鳥』と『忘れ褌』		佐藤垢石	cards/001248/files/46765_ruby_26289/46765_ruby_26289.txt
46766	001248	石亀のこと		佐藤垢石	cards/001248/files/46766_ruby_26780/46766_ruby_26780.txt
46767	001248	石を食う		佐藤垢石	cards/001248/files/46767_ruby_26781/46767_ruby_26781.txt
46768	001248	海豚と河豚		佐藤垢石	cards/001248/files/46768_ruby_26275/46768_ruby_26275.txt
46769	001248	うむどん		佐藤垢石	cards/001248/files/46769_ruby_26292/46769_ruby_26292.txt
46770	001248	縁談		佐藤垢石	cards/001248/files/46770_ruby_26272/46770_ruby_26272.txt
46771	001248	想い出		佐藤垢石	cards/001248/files/46771_ruby_26747/46771_ruby_26747.txt
46772	001248	鰍の卵について		佐藤垢石	cards/001248/files/46772_ruby_26771/46772_ruby_26771.txt
46773	001248	寒鮒		佐藤垢石	cards/001248/files/46773_ruby_27385/46773_ruby_27385.txt
46774	001248	季節の味		佐藤垢石	cards/001248/files/46774_ruby_27390/46774_ruby_27390.txt
46775	001248	議会見物		佐藤垢石	cards/001248/files/46775_ruby_26273/46775_ruby_26273.txt
46776	001248	桑の虫と小伜		佐藤垢石	cards/001248/files/46776_ruby_26769/46776_ruby_26769.txt
46777	001248	香気の尊さ		佐藤垢石	cards/001248/files/46777_ruby_27391/46777_ruby_27391.txt
46778	001248	香魚と水質		佐藤垢石	cards/001248/files/46778_ruby_27392/46778_ruby_27392.txt
46779	001248	香魚の讃		佐藤垢石	cards/001248/files/46779_ruby_26783/46779_ruby_26783.txt
46780	001248	小伜の釣り		佐藤垢石	cards/001248/files/46780_ruby_26768/46780_ruby_26768.txt
46781	001248	木の葉山女魚		佐藤垢石	cards/001248/files/46781_ruby_26826/46781_ruby_26826.txt
46782	001248	採峰徘菌愚		佐藤垢石	cards/001248/files/46782_ruby_26288/46782_ruby_26288.txt
46783	001248	莢豌豆の虫		佐藤垢石	cards/001248/files/46783_ruby_26770/46783_ruby_26770.txt
46784	001248	酒渇記		佐藤垢石	cards/001248/files/46784_ruby_26290/46784_ruby_26290.txt
46785	001248	酒徒漂泊		佐藤垢石	cards/001248/files/46785_ruby_26279/46785_ruby_26279.txt
46786	001248	すっぽん		佐藤垢石	cards/001248/files/46786_ruby_26281/46786_ruby_26281.txt
46787	001248	巣離れの鮒		佐藤垢石	cards/001248/files/46787_ruby_27386/46787_ruby_27386.txt
46788	001248	細流の興趣		佐藤垢石	cards/001248/files/46788_ruby_27387/46788_ruby_27387.txt
46789	001248	増上寺物語		佐藤垢石	cards/001248/files/46789_ruby_26293/46789_ruby_26293.txt
46790	001248	鯛釣り素人咄		佐藤垢石	cards/001248/files/46790_ruby_27388/46790_ruby_27388.txt
46791	001248	鯛と赤蛸		佐藤垢石	cards/001248/files/46791_ruby_26782/46791_ruby_26782.txt
46792	001248	たぬき汁		佐藤垢石	cards/001248/files/46792_ruby_26283/46792_ruby_26283.txt
46793	001248	淡紫裳		佐藤垢石	cards/001248/files/46793_ruby_26282/46793_ruby_26282.txt
46794	001248	探巣遅日		佐藤垢石	cards/001248/files/46794_ruby_26291/46794_ruby_26291.txt
46795	001248	父の俤		佐藤垢石	cards/001248/files/46795_ruby_26745/46795_ruby_26745.txt
46796	001248	釣った魚の味		佐藤垢石	cards/001248/files/46796_ruby_27393/46796_ruby_27393.txt
46797	001248	盗難		佐藤垢石	cards/001248/files/46797_ruby_26284/46797_ruby_26284.txt
46798	001248	利根の尺鮎		佐藤垢石	cards/001248/files/46798_ruby_26822/46798_ruby_26822.txt
46799	001248	瀞		佐藤垢石	cards/001248/files/46799_ruby_26823/46799_ruby_26823.txt
46800	001248	蜻蛉返り		佐藤垢石	cards/001248/files/46800_ruby_27394/46800_ruby_27394.txt
46801	001248	濁酒を恋う		佐藤垢石	cards/001248/files/46801_ruby_26285/46801_ruby_26285.txt
46802	001248	那珂川の鱸釣り		佐藤垢石	cards/001248/files/46802_ruby_26825/46802_ruby_26825.txt
46803	001248	楢の若葉		佐藤垢石	cards/001248/files/46803_ruby_26744/46803_ruby_26744.txt
46804	001248	にらみ鯛		佐藤垢石	cards/001248/files/46804_ruby_26287/46804_ruby_26287.txt
46805	001248	母の匂い		佐藤垢石	cards/001248/files/46805_ruby_26746/46805_ruby_26746.txt
46806	001248	榛名湖の公魚釣り		佐藤垢石	cards/001248/files/46806_ruby_27389/46806_ruby_27389.txt
46807	001248	春宵因縁談		佐藤垢石	cards/001248/files/46807_ruby_26286/46807_ruby_26286.txt
46808	001248	姫柚子の讃		佐藤垢石	cards/001248/files/46808_ruby_26274/46808_ruby_26274.txt
46809	001248	氷湖の公魚		佐藤垢石	cards/001248/files/46809_ruby_27395/46809_ruby_27395.txt
46810	001248	美音会		佐藤垢石	cards/001248/files/46810_ruby_26271/46810_ruby_26271.txt
46811	001248	冬の鰍		佐藤垢石	cards/001248/files/46811_ruby_27396/46811_ruby_27396.txt
46812	001248	鱒の卵		佐藤垢石	cards/001248/files/46812_ruby_26772/46812_ruby_26772.txt
46813	001248	水と骨		佐藤垢石	cards/001248/files/46813_ruby_26824/46813_ruby_26824.txt
46814	001248	水の遍路		佐藤垢石	cards/001248/files/46814_ruby_26748/46814_ruby_26748.txt
46815	001248	みやこ鳥		佐藤垢石	cards/001248/files/46815_ruby_26276/46815_ruby_26276.txt
46816	001248	ザザ虫の佃煮		佐藤垢石	cards/001248/files/46816_ruby_26779/46816_ruby_26779.txt
46817	001265	あのときの王子くん	LE PETIT PRINCE アントワーヌ・ド・サン＝テグジュペリ　Antoine de Saint-Exupery	大久保ゆう訳	cards/001265/files/46817_ruby_24669/46817_ruby_24669.txt
46818	000115	笑いの歌	ウィリアム・ブレイク　William Blake	吉田甲子太郎訳	cards/000115/files/46818_ruby_29306/46818_ruby_29306.txt
46819	000338	母の話	アナトール・フランス	岸田國士訳	cards/000338/files/46819_ruby_28930/46819_ruby_28930.txt
46820	001266	植物一日一題		牧野富太郎	cards/001266/files/46820_ruby_29304/46820_ruby_29304.txt
46821	001266	植物知識		牧野富太郎	cards/001266/files/46821_ruby_29302/46821_ruby_29302.txt
46822	001093	ジャン・クリストフ	ロマン・ローラン	豊島与志雄訳	cards/001093/files/46822_ruby_28931/46822_ruby_28931.txt
46823	000096	懐中時計		夢野久作	cards/000096/files/46823_txt_27634/46823_txt_27634.txt
46824	001225	石をしょわずに	――わかい女教師の自殺	村山俊太郎	cards/001225/files/46824_txt_37457/46824_txt_37457.txt
46826	000296	瘠我慢の説	瘠我慢の説	福沢諭吉	cards/000296/files/46826_ruby_24770/46826_ruby_24770.txt
46827	000296	瘠我慢の説	書簡 福沢諭吉 勝海舟	榎本武揚	cards/000296/files/46827_ruby_24772/46827_ruby_24772.txt
46828	001206	瘠我慢の説	瘠我慢の説に対する評論について	石河幹明	cards/001206/files/46828_ruby_24774/46828_ruby_24774.txt
46829	001207	瘠我慢の説	福沢先生を憶う	木村芥舟	cards/001207/files/46829_ruby_24776/46829_ruby_24776.txt
46831	001247	鴎外の思い出		小金井喜美子	cards/001247/files/46831_ruby_28523/46831_ruby_28523.txt
46832	001192	チチアンの死	ホーフマンスタール　Hugo von Hofmannsthal	木下杢太郎訳	cards/001192/files/46832_ruby_27515/46832_ruby_27515.txt
46833	001268	泉鏡花先生のこと		小村雪岱	cards/001268/files/46833_ruby_27514/46833_ruby_27514.txt
46834	001026	命の鍛錬		關寛	cards/001026/files/46834_ruby_26979/46834_ruby_26979.txt
46835	001026	養生心得草		關寛	cards/001026/files/46835_ruby_26980/46835_ruby_26980.txt
46836	000270	幕末維新懐古談	鶏の製作を引き受けたはなし	高村光雲	cards/000270/files/46836_ruby_25993/46836_ruby_25993.txt
46837	000270	幕末維新懐古談	矮鶏のモデルを探したはなし	高村光雲	cards/000270/files/46837_ruby_25994/46837_ruby_25994.txt
46838	000270	幕末維新懐古談	矮鶏の製作に取り掛かったこと	高村光雲	cards/000270/files/46838_ruby_25995/46838_ruby_25995.txt
46839	000270	幕末維新懐古談	矮鶏の作が計らず展覧会に出品されたいきさつ	高村光雲	cards/000270/files/46839_ruby_25996/46839_ruby_25996.txt
46840	000270	幕末維新懐古談	聖上行幸当日のはなし	高村光雲	cards/000270/files/46840_ruby_25997/46840_ruby_25997.txt
46841	000270	幕末維新懐古談	叡覧後の矮鶏のはなし	高村光雲	cards/000270/files/46841_ruby_25998/46841_ruby_25998.txt
46842	000270	幕末維新懐古談	佐竹の原繁昌のはなし	高村光雲	cards/000270/files/46842_ruby_25999/46842_ruby_25999.txt
46843	000270	幕末維新懐古談	佐竹の原へ大仏を拵えたはなし	高村光雲	cards/000270/files/46843_ruby_26000/46843_ruby_26000.txt
46844	000270	幕末維新懐古談	大仏の末路のあわれなはなし	高村光雲	cards/000270/files/46844_ruby_26001/46844_ruby_26001.txt
46845	000218	人生論ノート		三木清	cards/000218/files/46845_txt_29042/46845_txt_29042.txt
46846	000218	哲學はどう學んでゆくか		三木清	cards/000218/files/46846_txt_28986/46846_txt_28986.txt
46847	000218	哲學はやさしくできないか		三木清	cards/000218/files/46847_txt_28985/46847_txt_28985.txt
46848	000296	明治三十一年三月十二日三田演説會に於ける演説		福澤諭吉	cards/000296/files/46848_ruby_42407/46848_ruby_42407.txt
46849	001154	かへらじと	日本移動演劇連盟のために	岸田國士	cards/001154/files/46849_ruby_43400/46849_ruby_43400.txt
46850	001154	雅俗貧困譜		岸田國士	cards/001154/files/46850_ruby_43399/46850_ruby_43399.txt
46851	001154	けむり（ラヂオ物語）		岸田國士	cards/001154/files/46851_ruby_43364/46851_ruby_43364.txt
46852	001154	歳月		岸田國士	cards/001154/files/46852_ruby_43540/46852_ruby_43540.txt
46853	001154	五月晴れ		岸田國士	cards/001154/files/46853_ruby_43541/46853_ruby_43541.txt
46854	001154	職業（教訓劇）		岸田國士	cards/001154/files/46854_ruby_30506/46854_ruby_30506.txt
46855	001154	空の悪魔（ラヂオ・ドラマ）		岸田國士	cards/001154/files/46855_ruby_43542/46855_ruby_43542.txt
46856	001154	秘密の代償		岸田國士	cards/001154/files/46856_ruby_43401/46856_ruby_43401.txt
46857	001154	風俗時評		岸田國士	cards/001154/files/46857_ruby_43398/46857_ruby_43398.txt
46858	001154	富士はおまけ（ラヂオ・ドラマ）		岸田國士	cards/001154/files/46858_ruby_43397/46858_ruby_43397.txt
46859	000160	キド効果		海野十三	cards/000160/files/46859_ruby_40098/46859_ruby_40098.txt
46860	000906	レ・ミゼラブル	LES MISERABLES 序	豊島与志雄	cards/000906/files/46860_ruby_25025/46860_ruby_25025.txt
46861	000906	レ・ミゼラブル	LES MISERABLES 改訳について	豊島与志雄	cards/000906/files/46861_ruby_25026/46861_ruby_25026.txt
46862	001154	浅間山		岸田國士	cards/001154/files/46862_ruby_29573/46862_ruby_29573.txt
46863	001154	あの星はいつ現はれるか		岸田國士	cards/001154/files/46863_ruby_29572/46863_ruby_29572.txt
46864	001154	医術の進歩		岸田國士	cards/001154/files/46864_ruby_29670/46864_ruby_29670.txt
46865	001154	運を主義にまかす男		岸田國士	cards/001154/files/46865_ruby_29577/46865_ruby_29577.txt
46866	001154	音の世界		岸田國士	cards/001154/files/46866_ruby_29575/46866_ruby_29575.txt
46867	001154	顔		岸田國士	cards/001154/files/46867_ruby_29578/46867_ruby_29578.txt
46868	001154	かんしやく玉		岸田國士	cards/001154/files/46868_ruby_29574/46868_ruby_29574.txt
46869	001154	クロニック・モノロゲ		岸田國士	cards/001154/files/46869_ruby_29671/46869_ruby_29671.txt
46870	001154	喧嘩上手	（トオキイ脚本）	岸田國士	cards/001154/files/46870_ruby_29669/46870_ruby_29669.txt
46871	001154	序文		岸田國士	cards/001154/files/46871_ruby_29571/46871_ruby_29571.txt
46872	001154	世帯休業		岸田國士	cards/001154/files/46872_ruby_29576/46872_ruby_29576.txt
46873	001154	モノロオグ		岸田國士	cards/001154/files/46873_ruby_29668/46873_ruby_29668.txt
46878	001059	愛國歌小觀		齋藤茂吉	cards/001059/files/46878_ruby_39375/46878_ruby_39375.txt
46879	001059	愛國百人一首に關聯して		齋藤茂吉	cards/001059/files/46879_ruby_39376/46879_ruby_39376.txt
46880	001059	愛國百人一首評釋		齋藤茂吉	cards/001059/files/46880_ruby_39377/46880_ruby_39377.txt
46886	000363	永遠の夫	ドストエーフスキイ	神西清訳	cards/000363/files/46886_ruby_62791/46886_ruby_62791.txt
46888	001151	私の社交ダンス		久米正雄	cards/001151/files/46888_ruby_27512/46888_ruby_27512.txt
46889	000120	市街を散歩する人の心持		木下杢太郎	cards/000120/files/46889_ruby_27513/46889_ruby_27513.txt
46890	000296	中津留別の書		福沢諭吉	cards/000296/files/46890_ruby_25782/46890_ruby_25782.txt
46891	000997	戯画		北條民雄	cards/000997/files/46891_txt_60165/46891_txt_60165.txt
46892	000997	青春の天刑病者達		北條民雄	cards/000997/files/46892_ruby_60156/46892_ruby_60156.txt
46893	000997	月日		北條民雄	cards/000997/files/46893_ruby_59516/46893_ruby_59516.txt
46894	000997	道化芝居		北條民雄	cards/000997/files/46894_ruby_60164/46894_ruby_60164.txt
46895	000997	童貞記		北條民雄	cards/000997/files/46895_txt_60454/46895_txt_60454.txt
46896	000997	白痴		北條民雄	cards/000997/files/46896_ruby_60455/46896_ruby_60455.txt
46897	000997	間木老人		北條民雄	cards/000997/files/46897_ruby_60838/46897_ruby_60838.txt
46898	000997	癩を病む青年達		北條民雄	cards/000997/files/46898_ruby_60157/46898_ruby_60157.txt
46899	000997	赤い斑紋		北條民雄	cards/000997/files/46899_txt_39718/46899_txt_39718.txt
46900	000997	井の中の正月の感想		北條民雄	cards/000997/files/46900_ruby_39720/46900_ruby_39720.txt
46901	000997	覚え書		北條民雄	cards/000997/files/46901_ruby_39721/46901_ruby_39721.txt
46902	000997	書けない原稿		北條民雄	cards/000997/files/46902_txt_39722/46902_txt_39722.txt
46903	000997	孤独のことなど		北條民雄	cards/000997/files/46903_ruby_39724/46903_ruby_39724.txt
46904	000997	頃日雑記		北條民雄	cards/000997/files/46904_ruby_39723/46904_ruby_39723.txt
46905	000997	重病室日誌		北條民雄	cards/000997/files/46905_txt_59604/46905_txt_59604.txt
46906	000997	精神のへど	――手帳より――	北條民雄	cards/000997/files/46906_ruby_39717/46906_ruby_39717.txt
46907	000997	続重病室日誌		北條民雄	cards/000997/files/46907_ruby_59605/46907_ruby_59605.txt
46908	000997	続癩院記録		北條民雄	cards/000997/files/46908_ruby_39584/46908_ruby_39584.txt
46909	000997	断想		北條民雄	cards/000997/files/46909_ruby_39726/46909_ruby_39726.txt
46910	000997	独語	――癩文学といふこと――	北條民雄	cards/000997/files/46910_ruby_39727/46910_ruby_39727.txt
46912	000997	年頭雑感		北條民雄	cards/000997/files/46912_txt_39728/46912_txt_39728.txt
46913	000997	発病		北條民雄	cards/000997/files/46913_ruby_39585/46913_ruby_39585.txt
46914	000997	発病した頃		北條民雄	cards/000997/files/46914_txt_39596/46914_txt_39596.txt
46915	000997	柊の垣のうちから		北條民雄	cards/000997/files/46915_ruby_39587/46915_ruby_39587.txt
46916	000997	牧場の音楽師		北條民雄	cards/000997/files/46916_ruby_39729/46916_ruby_39729.txt
46917	000997	癩院記録		北條民雄	cards/000997/files/46917_ruby_39588/46917_ruby_39588.txt
46918	000997	烙印をおされて		北條民雄	cards/000997/files/46918_ruby_39589/46918_ruby_39589.txt
46919	000997	一九三六年回顧		北條民雄	cards/000997/files/46919_txt_39725/46919_txt_39725.txt
46920	000076	或る秋の紫式部		岡本かの子	cards/000076/files/46920_ruby_33242/46920_ruby_33242.txt
46921	000076	おせっかい夫人		岡本かの子	cards/000076/files/46921_ruby_33241/46921_ruby_33241.txt
46922	000076	愚かな男の話		岡本かの子	cards/000076/files/46922_ruby_33243/46922_ruby_33243.txt
46923	000076	褐色の求道		岡本かの子	cards/000076/files/46923_ruby_33244/46923_ruby_33244.txt
46924	000076	気の毒な奥様		岡本かの子	cards/000076/files/46924_ruby_33246/46924_ruby_33246.txt
46925	000076	兄妹		岡本かの子	cards/000076/files/46925_ruby_33247/46925_ruby_33247.txt
46926	000076	決闘場		岡本かの子	cards/000076/files/46926_ruby_33248/46926_ruby_33248.txt
46927	000076	健康三題		岡本かの子	cards/000076/files/46927_ruby_33249/46927_ruby_33249.txt
46928	000076	高原の太陽		岡本かの子	cards/000076/files/46928_ruby_37117/46928_ruby_37117.txt
46929	000076	唇草		岡本かの子	cards/000076/files/46929_ruby_37118/46929_ruby_37118.txt
46930	000076	荘子		岡本かの子	cards/000076/files/46930_ruby_33250/46930_ruby_33250.txt
46931	000076	茶屋知らず物語		岡本かの子	cards/000076/files/46931_ruby_33251/46931_ruby_33251.txt
46933	000076	豆腐買い		岡本かの子	cards/000076/files/46933_ruby_33252/46933_ruby_33252.txt
46934	000076	取返し物語		岡本かの子	cards/000076/files/46934_ruby_33254/46934_ruby_33254.txt
46935	000076	母と娘		岡本かの子	cards/000076/files/46935_ruby_33279/46935_ruby_33279.txt
46936	000076	春	――二つの連作――	岡本かの子	cards/000076/files/46936_ruby_48361/46936_ruby_48361.txt
